path,x1,y1,x2,y2
02480.png,337,170,1061,1153
06501.png,45,24,195,211
21392.png,69,24,335,373
18804.png,38,23,184,204
18361.png,36,13,187,204
12206.png,104,61,452,496
20451.png,52,10,204,209
10854.png,43,31,165,190
03723.png,124,58,432,501
07717.png,99,42,428,485
17478.png,50,24,181,203
15158.png,-1,-1,-1,-1
17946.png,100,75,448,518
18187.png,89,31,412,445
11439.png,42,26,163,181
15797.png,38,25,178,206
00090.png,66,15,287,314
17746.png,41,14,185,204
07350.png,65,59,307,336
14339.png,99,57,417,449
17220.png,45,14,184,196
08273.png,79,6,484,560
19017.png,51,19,183,200
13507.png,38,4,191,200
18359.png,47,23,207,226
13480.png,66,66,288,329
21197.png,107,42,496,545
05991.png,121,58,500,562
18453.png,110,40,535,558
11379.png,47,26,186,195
06534.png,68,40,214,251
03700.png,37,19,164,174
14980.png,46,24,180,199
12375.png,-1,-1,-1,-1
13190.png,100,52,458,487
16822.png,45,16,184,202
18959.png,-1,-1,-1,-1
02410.png,162,138,535,593
02705.png,114,40,498,563
05235.png,30,24,124,139
05577.png,75,30,393,445
09526.png,-1,-1,-1,-1
10314.png,59,23,255,282
10966.png,50,27,187,209
06346.png,-1,-1,-1,-1
09899.png,66,41,245,286
09366.png,110,59,447,491
21055.png,62,34,292,329
11445.png,45,29,206,235
02799.png,37,25,141,159
03392.png,96,103,433,489
04539.png,60,14,250,276
03094.png,-1,-1,-1,-1
14061.png,42,18,178,195
04026.png,106,57,460,518
09733.png,32,14,184,189
14004.png,49,21,181,207
05059.png,-1,-1,-1,-1
17889.png,42,31,186,198
09678.png,55,42,370,401
07961.png,107,34,500,549
20670.png,142,57,536,607
20924.png,-1,-1,-1,-1
09670.png,97,44,395,424
08332.png,102,45,435,517
05725.png,44,18,246,282
21531.png,42,23,176,194
08377.png,59,45,317,368
06954.png,61,44,221,233
00405.png,139,99,499,572
19887.png,-1,-1,-1,-1
11516.png,68,37,305,335
11374.png,33,20,177,203
11572.png,37,17,165,181
17524.png,33,16,184,198
20544.png,44,17,179,195
05267.png,92,51,359,379
06339.png,80,15,317,344
16363.png,139,116,478,531
02554.png,59,40,257,267
01908.png,54,30,246,268
13372.png,81,49,363,402
08766.png,105,94,428,469
21469.png,161,82,548,620
20113.png,-1,-1,-1,-1
13586.png,-1,-1,-1,-1
13298.png,45,38,177,199
03353.png,49,14,223,228
05547.png,99,34,376,429
09552.png,108,90,447,487
01695.png,57,35,358,396
02731.png,51,24,215,238
16321.png,110,67,541,606
19537.png,42,14,182,203
08720.png,87,40,463,524
08380.png,74,41,270,295
11362.png,46,25,208,221
03408.png,-1,-1,-1,-1
15265.png,191,132,1008,1117
18586.png,44,18,224,239
12986.png,226,179,1041,1129
04919.png,98,34,421,464
12039.png,93,42,523,626
19522.png,28,27,199,220
03477.png,88,50,398,436
21690.png,36,52,669,892
04262.png,42,27,173,191
20575.png,103,51,455,496
00054.png,95,17,861,1079
18431.png,-1,-1,-1,-1
17438.png,73,68,316,344
03675.png,111,67,506,555
22305.png,74,50,347,386
05874.png,127,69,470,542
12035.png,51,27,188,206
09061.png,12,234,442,776
05641.png,118,43,459,489
01068.png,173,93,695,783
15312.png,124,67,553,593
02524.png,46,15,208,226
07672.png,93,27,426,447
01496.png,76,29,411,448
17740.png,36,22,194,199
15482.png,91,69,397,449
13904.png,73,35,330,361
17842.png,31,12,179,202
14334.png,52,38,190,193
06635.png,-1,-1,-1,-1
02087.png,98,57,461,489
05731.png,93,41,425,453
06139.png,51,26,200,225
01431.png,59,48,221,238
19592.png,-1,-1,-1,-1
00478.png,97,52,355,381
08187.png,32,128,306,447
15986.png,37,22,184,206
20309.png,63,18,291,307
06867.png,-1,-1,-1,-1
11366.png,40,24,180,188
19216.png,40,11,191,210
17347.png,119,67,537,580
16428.png,126,54,573,634
07201.png,180,120,860,930
17437.png,96,39,425,466
15722.png,47,26,179,201
07156.png,87,50,383,421
19909.png,43,9,275,296
20285.png,55,21,243,260
01649.png,47,20,211,226
03444.png,-1,-1,-1,-1
07221.png,121,33,544,605
10420.png,48,32,184,188
04420.png,51,15,271,294
00593.png,136,119,476,546
02081.png,-1,-1,-1,-1
22326.png,-1,-1,-1,-1
06234.png,0,53,154,237
15423.png,46,18,186,196
13666.png,39,10,185,203
06987.png,55,33,235,252
16201.png,107,61,474,518
09365.png,52,34,205,231
19256.png,42,23,194,217
08643.png,117,68,495,563
13256.png,37,14,184,204
04330.png,74,39,446,511
03024.png,130,127,556,614
04299.png,101,45,468,508
18075.png,30,14,113,119
09741.png,45,7,192,209
08265.png,81,48,319,372
18930.png,90,84,401,439
22284.png,87,40,371,416
03525.png,-1,-1,-1,-1
00192.png,159,104,773,920
13041.png,93,28,421,471
03062.png,52,41,266,318
07536.png,328,0,676,463
11240.png,129,31,587,662
02439.png,116,47,574,629
14910.png,58,44,213,239
20467.png,57,35,278,313
17497.png,48,25,181,210
01238.png,99,77,468,525
00355.png,85,37,423,445
13330.png,144,33,619,683
05215.png,157,59,577,680
14338.png,92,67,489,551
10671.png,-1,-1,-1,-1
16976.png,43,31,186,204
03176.png,-1,-1,-1,-1
10332.png,48,24,181,204
15033.png,57,37,315,332
16239.png,136,58,608,655
05160.png,256,431,539,851
03984.png,67,33,360,394
21155.png,46,29,219,245
21222.png,41,27,184,194
06029.png,87,59,434,477
08369.png,86,45,414,478
13502.png,36,15,187,209
01231.png,118,36,571,614
13424.png,46,17,183,207
16782.png,99,25,410,443
06032.png,114,53,442,454
05453.png,101,13,406,417
16192.png,36,12,182,204
17471.png,103,64,389,430
11228.png,87,47,383,419
00791.png,49,31,209,243
12096.png,46,24,193,201
13084.png,69,28,332,373
13523.png,39,26,183,202
15309.png,46,18,213,229
20785.png,49,22,188,198
01811.png,100,46,404,433
16373.png,70,40,278,311
16469.png,132,108,453,489
14126.png,122,43,520,563
13400.png,36,15,189,195
16064.png,38,23,182,198
07365.png,75,40,230,231
15819.png,39,28,175,196
17223.png,47,21,180,199
11977.png,147,41,422,399
10638.png,94,51,424,493
12370.png,115,60,450,508
14196.png,33,29,187,207
05431.png,39,20,206,228
15011.png,52,28,236,257
02655.png,139,93,551,602
03415.png,123,65,526,595
13335.png,43,17,182,199
05263.png,137,86,606,669
15657.png,37,21,177,205
08971.png,51,18,260,286
10738.png,122,49,535,580
17452.png,45,21,188,205
21001.png,43,34,176,196
12676.png,-1,-1,-1,-1
06300.png,43,11,191,206
16696.png,134,68,583,631
08427.png,76,40,385,434
11134.png,38,23,149,161
17770.png,49,27,178,202
19694.png,205,108,831,856
01443.png,124,102,467,527
10986.png,36,18,169,205
09392.png,86,59,382,459
20139.png,67,13,326,355
13334.png,44,21,216,228
09007.png,142,1093,713,1796
14585.png,55,40,167,184
19018.png,88,54,372,429
15422.png,52,27,188,194
22136.png,40,14,161,174
01692.png,166,91,677,710
03682.png,73,32,301,350
16887.png,25,12,116,127
20207.png,40,27,183,196
03837.png,88,64,296,329
13236.png,34,19,161,167
15664.png,29,27,182,206
04313.png,145,117,588,665
10353.png,124,63,508,578
04903.png,101,38,422,464
07188.png,75,52,272,301
16055.png,129,60,504,556
01819.png,113,123,388,459
08361.png,133,38,602,658
19224.png,87,20,461,497
16497.png,99,47,448,507
18545.png,43,12,186,196
12707.png,97,70,496,557
11344.png,152,67,648,720
20365.png,99,106,422,485
11589.png,132,55,518,537
19021.png,49,27,180,195
01424.png,104,38,393,401
11890.png,70,0,496,494
21863.png,110,97,475,518
19143.png,126,59,543,605
04895.png,56,39,219,230
05426.png,68,16,341,366
01285.png,55,28,215,220
07411.png,132,47,519,570
12591.png,-1,-1,-1,-1
11307.png,72,52,274,309
19891.png,121,102,469,559
17669.png,43,28,175,201
07311.png,90,35,389,409
17026.png,45,19,180,192
09615.png,95,39,412,455
02217.png,48,21,214,223
18559.png,26,17,170,190
02796.png,45,37,198,228
14313.png,89,55,371,429
06161.png,50,27,210,231
14168.png,43,25,180,206
01486.png,9,8,143,175
08269.png,36,12,149,168
17918.png,68,39,266,298
00551.png,87,40,400,417
06326.png,100,17,467,495
11114.png,-1,-1,-1,-1
03847.png,66,40,227,239
14613.png,146,88,549,598
08015.png,95,276,276,492
11023.png,91,27,420,462
14141.png,-1,-1,-1,-1
12104.png,66,29,306,328
05465.png,101,68,404,439
01896.png,88,42,351,394
14576.png,-1,-1,-1,-1
12389.png,46,38,181,191
22314.png,87,49,300,325
07935.png,40,21,217,242
21473.png,38,18,187,196
01064.png,98,55,515,566
17613.png,57,16,185,191
15452.png,81,15,403,448
07735.png,109,57,502,559
14803.png,46,31,176,204
21100.png,144,38,612,628
22238.png,107,104,442,510
07675.png,67,41,357,419
12830.png,33,25,179,197
08234.png,135,51,541,598
13792.png,100,57,437,461
12921.png,87,0,1077,1182
04980.png,45,41,210,229
14322.png,39,13,183,207
20614.png,70,36,392,437
16044.png,42,15,194,195
10067.png,47,26,180,189
15607.png,48,16,180,205
10280.png,43,39,187,203
17848.png,69,54,252,274
21697.png,80,47,388,425
18121.png,55,33,364,408
15929.png,44,18,180,198
15905.png,31,19,192,214
12355.png,36,19,177,206
17008.png,44,15,184,201
01168.png,63,25,285,317
10912.png,44,15,181,202
16387.png,-1,-1,-1,-1
04442.png,103,51,387,393
13952.png,54,21,237,242
22360.png,55,7,232,251
16819.png,41,26,180,198
18069.png,44,35,175,200
09640.png,81,32,426,491
01044.png,66,18,218,214
05344.png,55,32,220,227
01762.png,42,36,222,248
01507.png,123,45,571,644
19019.png,31,16,187,221
16767.png,36,18,182,203
15994.png,42,17,187,200
20042.png,47,25,180,199
09576.png,-1,-1,-1,-1
07711.png,-1,-1,-1,-1
10007.png,-1,-1,-1,-1
21730.png,117,102,466,499
20293.png,37,21,178,196
12719.png,53,29,180,201
13726.png,42,30,180,194
10981.png,169,112,610,690
21400.png,122,49,448,507
05454.png,108,45,414,465
17660.png,101,63,388,430
05788.png,-1,-1,-1,-1
06535.png,112,45,520,563
08365.png,27,10,159,177
14885.png,47,19,179,200
14902.png,27,13,140,156
05817.png,83,42,349,367
00037.png,117,97,397,466
12475.png,41,20,188,202
21364.png,57,23,225,231
08119.png,103,44,399,433
22206.png,70,30,364,391
21800.png,131,70,540,612
01370.png,117,83,512,591
04995.png,53,30,209,231
04741.png,35,32,179,190
11102.png,-1,-1,-1,-1
07867.png,43,37,197,227
17248.png,42,20,176,200
11027.png,97,49,408,434
21859.png,91,66,408,444
17682.png,41,30,180,200
04218.png,92,32,411,458
08300.png,127,34,561,620
15356.png,105,51,425,454
16736.png,49,26,185,202
18820.png,51,24,180,202
19487.png,82,48,378,396
10956.png,40,11,188,211
17638.png,98,49,433,482
06614.png,41,24,192,214
01242.png,151,59,568,659
08936.png,121,37,439,438
05119.png,139,83,592,648
18530.png,-1,-1,-1,-1
04825.png,36,8,191,198
06841.png,44,30,182,193
15748.png,-1,-1,-1,-1
08106.png,45,21,266,289
13198.png,55,17,264,283
16931.png,42,20,184,196
13652.png,-1,-1,-1,-1
03856.png,43,26,212,224
15562.png,34,12,186,203
05252.png,73,51,328,370
18485.png,46,4,203,213
20898.png,50,29,184,202
07886.png,25,24,108,113
11926.png,37,28,180,194
06111.png,-1,-1,-1,-1
21688.png,107,40,498,545
18920.png,163,154,546,620
19357.png,30,13,145,162
04174.png,49,7,202,208
00746.png,0,529,349,959
18591.png,116,68,501,574
05195.png,63,37,336,375
14428.png,105,77,464,518
07789.png,109,51,455,467
14718.png,42,29,184,203
07523.png,-1,-1,-1,-1
01829.png,73,23,421,472
14093.png,47,14,180,196
05336.png,60,43,259,289
13753.png,59,21,367,436
15121.png,112,59,580,661
14946.png,97,25,387,427
07823.png,97,51,409,433
09727.png,50,27,182,201
03218.png,58,30,269,303
21763.png,143,51,574,639
07320.png,99,52,440,491
18210.png,72,69,861,1079
08468.png,85,46,351,392
19503.png,29,12,127,136
05125.png,-1,-1,-1,-1
17581.png,82,45,433,464
02070.png,165,94,611,705
02772.png,58,15,236,256
04108.png,133,143,493,603
15344.png,50,24,184,199
04922.png,45,17,212,238
04640.png,54,49,198,236
04405.png,-1,-1,-1,-1
02375.png,44,29,196,208
21175.png,-1,-1,-1,-1
07004.png,115,49,360,359
16801.png,26,12,127,142
11532.png,68,74,150,177
00044.png,64,15,321,356
15703.png,91,37,355,396
11610.png,63,43,316,335
02553.png,-1,-1,-1,-1
05840.png,50,29,212,240
13774.png,41,35,173,202
09271.png,100,41,418,459
16559.png,93,42,523,626
14218.png,114,112,541,645
16307.png,194,69,1002,1098
03487.png,63,23,231,244
14761.png,43,29,191,202
01415.png,122,90,443,492
06431.png,111,28,431,478
07638.png,-1,-1,-1,-1
08105.png,158,121,531,594
04352.png,-1,-1,-1,-1
01823.png,82,0,320,320
14798.png,39,13,187,215
19960.png,45,22,187,205
02717.png,92,28,442,460
06767.png,84,37,411,440
19983.png,38,33,171,194
02449.png,-1,-1,-1,-1
07072.png,114,69,428,472
00074.png,81,37,324,352
15963.png,95,16,401,459
20100.png,41,13,185,206
19476.png,102,50,520,567
20165.png,41,27,182,196
10343.png,45,33,179,189
09052.png,67,42,302,345
07090.png,161,85,680,764
05449.png,113,42,538,569
06406.png,126,52,512,586
18492.png,48,31,238,271
05388.png,126,39,482,530
01463.png,-1,-1,-1,-1
19277.png,83,41,324,359
22228.png,89,25,420,464
18737.png,69,39,310,343
05908.png,48,33,231,255
14552.png,39,15,188,198
20221.png,59,61,280,324
07214.png,119,53,485,534
16932.png,42,20,185,199
09578.png,84,34,404,451
05424.png,96,81,348,389
02637.png,49,26,301,328
00689.png,78,34,362,420
08110.png,91,48,423,499
12004.png,44,15,185,202
21771.png,69,46,292,316
05568.png,92,58,570,671
21641.png,122,44,523,553
09188.png,47,15,273,305
09763.png,42,23,180,198
02210.png,79,35,323,354
10032.png,40,10,186,202
17163.png,34,17,174,188
05502.png,60,68,451,522
12385.png,42,19,183,201
13178.png,143,97,543,574
15841.png,50,25,180,201
07337.png,115,26,600,641
14494.png,45,36,174,203
00479.png,78,44,424,468
04148.png,37,30,132,150
21117.png,47,32,177,202
21499.png,46,21,234,255
21515.png,44,21,189,200
01384.png,52,15,257,277
09141.png,305,148,1076,1203
18964.png,42,32,183,206
01141.png,79,57,348,394
08746.png,67,47,220,229
07556.png,78,37,393,424
10801.png,56,40,232,266
03968.png,106,68,395,442
19695.png,41,21,177,199
03265.png,127,56,607,633
02048.png,56,22,283,313
19398.png,38,10,187,197
07674.png,78,37,360,398
00182.png,52,17,233,237
15314.png,38,19,185,201
05783.png,58,47,274,306
14873.png,44,22,181,198
19921.png,47,27,174,186
14329.png,37,22,169,204
02714.png,79,38,400,421
07464.png,61,27,226,233
10220.png,38,31,192,209
03519.png,82,44,377,416
02010.png,151,135,456,521
15715.png,33,17,180,203
14389.png,-1,-1,-1,-1
16587.png,161,82,794,911
02205.png,0,393,174,610
18202.png,97,37,403,425
21052.png,47,21,179,195
10982.png,42,17,189,200
18527.png,43,25,179,205
13577.png,39,23,180,198
01804.png,66,47,211,235
08484.png,-1,-1,-1,-1
09527.png,96,37,407,420
18212.png,8,35,353,434
22318.png,32,5,144,158
12606.png,65,24,192,189
02790.png,105,41,480,541
02262.png,54,27,218,228
04055.png,33,19,209,232
14762.png,85,51,432,462
18581.png,42,32,180,200
04564.png,48,23,214,226
03369.png,139,74,593,711
20333.png,81,29,411,457
14482.png,79,39,339,373
14702.png,43,25,184,197
12047.png,157,62,600,681
03708.png,69,45,327,351
18132.png,41,15,184,204
04532.png,-1,-1,-1,-1
05780.png,38,28,317,368
05841.png,81,14,343,383
19852.png,233,114,1005,1118
06494.png,38,11,168,189
02541.png,95,47,419,459
08199.png,63,37,241,272
00492.png,45,5,211,237
06797.png,119,70,444,462
05242.png,117,69,392,418
10008.png,42,19,179,203
21815.png,122,58,579,653
02419.png,59,38,219,234
09867.png,-1,-1,-1,-1
19999.png,-1,-1,-1,-1
04749.png,55,8,239,249
17902.png,43,28,183,207
14241.png,36,11,182,202
18842.png,46,38,184,200
08709.png,117,80,465,493
06105.png,117,93,414,453
09519.png,-1,-1,-1,-1
20684.png,44,16,183,193
10741.png,56,24,237,261
04727.png,48,42,218,243
10113.png,49,2,200,215
15436.png,88,20,460,495
10150.png,45,17,173,206
16174.png,134,159,496,586
18837.png,22,7,179,214
09558.png,45,5,190,199
02068.png,45,37,207,225
12561.png,219,103,998,1046
16139.png,37,31,182,202
17914.png,72,26,305,335
12016.png,-1,-1,-1,-1
16138.png,39,15,186,199
02594.png,85,17,373,413
22213.png,97,19,423,476
17003.png,43,16,185,203
02215.png,63,26,324,355
21177.png,47,20,245,258
14047.png,69,22,360,386
21903.png,123,62,419,431
01031.png,47,27,200,215
15024.png,36,31,188,199
15181.png,31,26,185,208
06118.png,103,55,410,436
02496.png,65,40,353,372
07382.png,-1,-1,-1,-1
22070.png,-1,-1,-1,-1
11498.png,108,65,417,452
19808.png,46,26,186,195
21387.png,39,15,195,209
04864.png,62,28,251,281
14037.png,112,48,455,483
13314.png,114,43,444,488
06568.png,28,12,119,131
03756.png,0,875,618,1641
18213.png,32,29,177,205
06836.png,41,23,211,231
03977.png,52,27,215,225
18461.png,33,21,183,202
17092.png,38,26,185,200
06653.png,81,63,408,473
17089.png,42,24,180,203
20594.png,0,0,211,190
00124.png,-1,-1,-1,-1
01060.png,-1,-1,-1,-1
02514.png,64,26,268,299
01445.png,64,31,288,312
16140.png,46,21,190,207
15525.png,118,61,431,492
17585.png,87,49,366,403
13825.png,38,21,186,213
00835.png,-1,-1,-1,-1
02474.png,96,32,542,594
10669.png,47,58,171,203
17369.png,44,26,175,188
11162.png,129,73,417,470
12401.png,38,18,187,199
02267.png,95,58,420,456
11940.png,85,47,399,438
17490.png,46,31,193,202
13831.png,89,27,367,415
01338.png,56,47,215,249
20599.png,44,26,188,199
05858.png,137,46,550,611
13548.png,41,34,184,207
16562.png,131,70,539,611
20780.png,25,6,140,151
14662.png,222,148,867,951
10312.png,52,25,181,197
21251.png,41,19,183,193
03084.png,60,5,285,312
04739.png,85,37,367,412
07272.png,65,28,335,356
04238.png,148,66,686,787
14711.png,37,30,190,199
09551.png,47,18,184,207
05328.png,90,30,441,460
21139.png,87,39,357,399
01718.png,94,63,430,465
04827.png,41,17,215,231
12214.png,45,32,167,185
02815.png,97,35,455,457
09475.png,35,10,193,207
18864.png,68,69,418,506
08078.png,55,37,203,237
14687.png,37,22,177,204
17436.png,47,26,187,201
00366.png,78,27,353,369
12393.png,41,29,181,198
05967.png,121,34,581,628
11812.png,40,18,183,203
19251.png,48,25,180,202
10018.png,120,53,489,565
05597.png,90,23,363,374
15672.png,41,11,201,202
21821.png,46,39,175,200
18222.png,44,19,179,203
06983.png,96,34,424,452
10530.png,124,82,405,428
08569.png,33,22,130,142
01552.png,42,21,209,225
09999.png,43,25,188,195
15973.png,76,70,413,469
06919.png,137,0,616,637
20375.png,73,22,385,419
09436.png,73,46,238,254
21484.png,27,18,179,205
22167.png,69,31,259,276
13195.png,87,35,365,416
06781.png,136,80,493,567
18080.png,80,38,344,379
00053.png,86,43,274,311
01655.png,115,85,382,443
10382.png,103,56,518,573
15949.png,39,19,181,201
05152.png,39,9,204,224
15706.png,46,29,185,202
02458.png,59,33,304,326
12638.png,96,49,342,356
05957.png,95,34,420,447
20128.png,36,0,223,223
03791.png,57,29,213,221
18018.png,98,36,423,468
11061.png,44,41,175,193
00358.png,43,29,203,237
16900.png,38,9,180,207
04679.png,135,108,460,485
11214.png,35,21,185,198
08826.png,60,13,326,351
22060.png,87,52,359,406
07693.png,-1,-1,-1,-1
02229.png,72,9,428,431
02490.png,79,31,341,370
17571.png,-1,-1,-1,-1
10071.png,90,30,413,440
17153.png,81,40,321,368
20735.png,102,41,409,438
11197.png,43,20,183,198
10920.png,42,26,181,207
17168.png,-1,-1,-1,-1
01136.png,144,91,576,641
02431.png,37,21,162,187
13272.png,73,48,280,311
07999.png,-1,-1,-1,-1
05599.png,73,45,317,340
00669.png,320,287,1071,1232
11651.png,117,28,610,675
18833.png,39,21,178,202
02035.png,28,22,212,232
08935.png,75,36,324,346
06275.png,79,53,377,427
10898.png,123,59,521,569
00375.png,47,21,209,230
01685.png,49,31,216,236
05618.png,27,7,134,142
22023.png,77,46,395,430
05378.png,35,38,358,423
14682.png,47,20,177,190
10812.png,43,27,184,200
11924.png,48,27,222,247
08735.png,154,70,900,988
00026.png,79,27,294,334
19341.png,-1,-1,-1,-1
02638.png,43,49,375,451
16092.png,31,21,197,222
04675.png,42,17,195,202
00705.png,70,52,295,329
21823.png,28,27,199,219
17908.png,71,53,360,417
19990.png,38,22,181,203
17615.png,84,38,377,421
11898.png,46,26,178,197
07883.png,94,87,437,485
09406.png,75,65,413,454
08540.png,100,47,579,634
13117.png,65,38,249,272
01958.png,77,34,370,408
12969.png,38,25,188,204
04173.png,84,41,432,466
17695.png,124,57,539,570
17989.png,176,34,585,561
18344.png,38,10,181,199
03713.png,79,24,394,417
13193.png,39,22,181,204
04543.png,68,21,486,572
09289.png,26,12,124,138
18239.png,100,38,378,441
22096.png,141,116,403,484
12926.png,-1,-1,-1,-1
09717.png,39,22,184,200
06729.png,41,20,225,252
03047.png,106,53,544,604
19386.png,42,16,174,197
07620.png,66,35,227,236
02595.png,40,29,212,243
20481.png,35,23,149,164
20703.png,40,10,192,196
21357.png,169,79,999,1173
07495.png,115,92,539,627
11451.png,49,18,182,204
20424.png,33,19,144,157
07483.png,43,25,166,180
14773.png,72,7,382,411
18223.png,146,48,578,646
08742.png,26,16,111,123
07210.png,57,33,202,224
07106.png,160,98,599,639
03287.png,-1,-1,-1,-1
13192.png,110,66,536,576
20000.png,35,22,142,163
07115.png,46,16,213,231
04897.png,47,24,205,225
12888.png,21,34,154,196
